item_id,city,country,stars,room_count,overall_liking,based_on,hotel_type_id
62896,Lake Tiffanyfort,Cape Verde,3,37.0,7888.0,2372,2
63618,Garymouth,Cape Verde,3,1750.0,7361.0,6781,2
65366,Victormouth,Cape Verde,2,104.0,6218.0,517,2
9923630,Samanthahaven,Puerto Rico,3,,8009.0,86,2
10057348,Greenton,Puerto Rico,3,,9179.0,767,2
10192142,Jamesside,Nigeria,0,,,0,8
10674234,New Lauren,Puerto Rico,0,,,0,2
10696420,Lake Ryantown,Georgia,0,,,0,2
11205744,Meganmouth,Cook Islands,0,,,0,53
11238066,Jamesmouth,Puerto Rico,3,,8175.0,475,2
11243258,West Cynthiaview,Puerto Rico,3,,8175.0,292,2
11330596,Harrisstad,Puerto Rico,3,,8842.0,942,2
11331834,Lake Lindsay,Puerto Rico,3,,8095.0,246,2
11334784,West Edward,Puerto Rico,3,,9021.0,206,2
12056932,New Allison,Puerto Rico,3,,8595.0,161,2
12095376,South Tarashire,Puerto Rico,3,,,0,2
12504972,Sierrachester,Puerto Rico,0,,8192.0,61,8
6451,Williamstown,Colombia,3,31.0,8657.0,1177,2
7545,Jameschester,Croatia,3,94.0,7804.0,2860,2
8084,Riveraview,Cape Verde,2,23.0,8102.0,2158,2
8137,Markville,Cape Verde,4,77.0,8446.0,1068,2
8367,West Amymouth,Cape Verde,3,155.0,7721.0,4254,2
8671,Savagefurt,Cape Verde,5,4027.0,9044.0,48139,53
8832,North Laurenville,Cape Verde,3,776.0,8412.0,4318,2
13111,New Rebeccaton,Cook Islands,5,,8506.0,3890,2
20268,New Eduardo,Indonesia,3,14.0,7820.0,247,2
22570,North Thomas,Indonesia,4,193.0,8473.0,2966,2
41876,New Cody,India,3,70.0,7920.0,1746,2
47565,Angelashire,Martinique,4,45.0,8707.0,2146,2
47878,Darleneview,Martinique,0,51.0,7931.0,271,2
48051,Angelashire,Martinique,2,90.0,7703.0,5117,2
50841,Robertsshire,United Arab Emirates,5,456.0,8819.0,5641,53
51457,Williamstown,Colombia,4,140.0,6833.0,4093,2
53499,Vanessamouth,Colombia,3,90.0,7509.0,1570,2
53991,West Rose,Bahamas,5,260.0,8171.0,1813,2
60717,North Beverly,Cape Verde,2,53.0,7229.0,1653,2
62063,Kelliborough,Cape Verde,3,72.0,8218.0,3732,2
64490,South Mariah,Cape Verde,3,129.0,8638.0,1408,2
65022,South Robertside,Cape Verde,2,60.0,7629.0,1015,2
65614,East Annette,Cape Verde,3,98.0,6321.0,1117,2
66676,Jenniferside,Cape Verde,2,155.0,6694.0,11113,2
67522,Lake Josephborough,Cape Verde,3,136.0,7930.0,1682,2
68035,Ortegachester,Cape Verde,2,92.0,7109.0,2743,2
68907,West Melissaland,Cape Verde,3,110.0,7988.0,2409,2
70596,Teresashire,Cape Verde,3,42.0,6609.0,436,2
74954,Port Amanda,Cape Verde,3,180.0,8466.0,1788,2
75063,West Jacobberg,Cape Verde,2,,5862.0,309,2
79287,South Andreberg,Cape Verde,3,82.0,8239.0,1462,2
79351,New Brandonton,Cape Verde,4,3136.0,8668.0,2693,2
79373,North Beverly,Cape Verde,3,406.0,8298.0,2255,2
79613,North Laurenville,Cape Verde,4,110.0,8363.0,1746,2
80315,Port Melody,Cook Islands,5,467.0,8953.0,7369,2
80613,East Matthewborough,Saint Lucia,5,84.0,9005.0,1080,53
82402,Michelemouth,Falkland Islands (Malvinas),2,32.0,6977.0,950,2
82949,South Mikeside,Indonesia,4,120.0,8474.0,1143,2
101072,Spencerport,Palestinian Territory,1,34.0,4565.0,287,2
103184,New Michelleport,Morocco,4,51.0,8772.0,1194,2
104656,New Richardmouth,Cayman Islands,5,95.0,8995.0,875,2
105705,Connorshire,Paraguay,0,241.0,7734.0,1101,2
137771,Cynthiabury,Korea,4,175.0,8392.0,2645,2
150125,Arroyomouth,Indonesia,3,104.0,8210.0,1307,2
203901,South Savannah,Bouvet Island (Bouvetoya),4,303.0,8107.0,1251,2
366031,Lake Andrea,Angola,5,217.0,7895.0,238,2
375246,New John,Cape Verde,2,,6145.0,510,5
375596,Lake Thomas,Cape Verde,2,204.0,6632.0,2824,5
442336,West Christopherburgh,Cape Verde,4,163.0,8482.0,3319,2
473661,North Kenneth,Gambia,3,154.0,7678.0,1013,2
552706,Port Adamborough,Puerto Rico,3,40.0,8081.0,287,2
557961,Martinezport,Indonesia,3,28.0,8583.0,628,2
596151,Martinezstad,Nigeria,4,60.0,8409.0,980,2
668116,South Brittney,Nigeria,4,80.0,8982.0,2222,53
742761,Leeburgh,Croatia,2,17.0,8526.0,794,49
776608,Ashleymouth,Croatia,0,,7762.0,20,8
795466,Riveraview,Cape Verde,2,89.0,7994.0,1891,2
801941,West Richard,Cape Verde,2,40.0,8910.0,382,2
865101,Lake Timothyshire,Croatia,0,,8576.0,361,53
883715,East Kurtfort,Switzerland,1,187.0,6804.0,1713,2
900033,Lake Jose,Cape Verde,2,50.0,7395.0,146,2
918033,South Wanda,Croatia,4,161.0,7882.0,1964,2
921203,South Madison,Croatia,1,152.0,8264.0,3655,2
934313,Wellshaven,Turkmenistan,4,445.0,8673.0,2500,2
956821,South Dale,Cape Verde,0,,7790.0,330,4
995773,Lake Davidmouth,Panama,4,93.0,7709.0,26,2
1008615,South Jesseberg,Puerto Rico,1,,6938.0,234,53
1075054,New Matthewport,Martinique,0,,6685.0,46,3
1180086,West Annburgh,Cape Verde,0,,8175.0,1115,2
1183418,South Brian,Cape Verde,0,,,0,2
1216558,Amyburgh,Nigeria,4,69.0,8703.0,786,6
1251126,Pachecoland,Puerto Rico,2,24.0,6808.0,606,2
1266778,Lake Jacquelinebury,Cape Verde,2,,8205.0,604,2
1352676,North Laurenville,Cape Verde,4,169.0,8567.0,3784,2
1356404,Richardtown,Martinique,0,,7873.0,441,2
1361222,Wangborough,Falkland Islands (Malvinas),0,,9238.0,598,2
1386868,Lanechester,Martinique,3,129.0,8273.0,1517,2
1388140,Lake Maryport,Palau,0,,7962.0,243,2
1396666,New Crystaltown,Nigeria,4,26.0,8911.0,501,5
1429938,New Tyler,Nigeria,0,37.0,8873.0,803,5
1501799,South Brittney,Nigeria,0,,8784.0,463,53
1532997,West Kyle,Cape Verde,2,,6204.0,309,2
2007819,Frenchside,Cayman Islands,2,208.0,7961.0,651,2
2152580,North Denise,Bouvet Island (Bouvetoya),4,116.0,7146.0,893,2
2208446,Brianamouth,Nigeria,4,28.0,7858.0,1280,6
2212940,New Nancy,Bouvet Island (Bouvetoya),2,32.0,7040.0,39,2
2213054,Mooreborough,Bouvet Island (Bouvetoya),1,158.0,6489.0,157,2
2301356,East Nancychester,Nigeria,0,31.0,6169.0,566,2
2304344,Aaronchester,Nigeria,0,38.0,8129.0,221,11
2420434,Burkemouth,Palau,4,,9092.0,160,53
2508898,Port Susan,Puerto Rico,3,76.0,8090.0,316,2
2634514,Rachelfort,Nigeria,0,11.0,9351.0,923,6
2640450,Triciachester,Eritrea,0,,8229.0,94,2
2771982,Port Andres,Cape Verde,3,27.0,7172.0,435,2
2786184,Rachelfort,Nigeria,4,13.0,8677.0,722,2
3179334,Jillmouth,Puerto Rico,3,21.0,9048.0,243,2
3490626,Hannaberg,Colombia,3,18.0,8427.0,79,2
3492828,Lake Elizabethfurt,Martinique,0,107.0,8155.0,1040,2
3515092,Latashamouth,Morocco,0,18.0,9078.0,856,2
3751360,North Elizabethport,Cook Islands,4,30.0,9185.0,174,2
3810952,New Susanfort,Bouvet Island (Bouvetoya),0,,7966.0,317,2
3842678,Nguyenfurt,Cayman Islands,2,,8033.0,368,2
4494268,Greenton,Puerto Rico,3,,8785.0,688,2
4518774,Melissaton,Cape Verde,2,,8629.0,1178,2
4545548,New Angel,Puerto Rico,3,40.0,7869.0,81,2
4710764,West Dianachester,Saint Lucia,5,172.0,8275.0,20,2
5114612,Woodardton,Puerto Rico,0,,,0,2
5152120,West Sarah,Puerto Rico,0,,7558.0,1167,53
5157580,Mcdonaldbury,Puerto Rico,0,,,0,2
5472398,Lake Sherylland,Paraguay,0,,8773.0,515,2
5798806,West Eric,Palestinian Territory,0,,5374.0,251,2
5910564,North Paulport,Colombia,4,183.0,8870.0,467,2
6006582,Morrisport,Cape Verde,0,,7702.0,1142,2
6061452,Ruizborough,Puerto Rico,0,,,0,2
6061926,West Matthew,Puerto Rico,0,,7722.0,33,4
6120752,Wesleymouth,Somalia,0,,,0,8
6274410,Harrisborough,Puerto Rico,1,,7755.0,26,2
6918568,New Lindaland,Martinique,0,,8932.0,229,2
6991434,East Patrickfurt,Northern Mariana Islands,0,,,0,53
7035928,Sullivanton,Puerto Rico,3,,8022.0,42,2
7278886,Jonshire,Cape Verde,0,,9020.0,662,2
7674474,Lake Paulport,Cape Verde,0,,8581.0,306,2
10939808,East Terristad,Puerto Rico,0,,,0,8
11140422,Lake Tylerburgh,Puerto Rico,3,,8622.0,211,2
11987240,North Laurafurt,Puerto Rico,4,,,0,2
12057566,Mcdonaldbury,Puerto Rico,3,,8297.0,106,2
12116302,Hudsonview,Puerto Rico,0,,8149.0,140,8
13072638,Jesusburgh,British Virgin Islands,0,,,0,8
13252736,Alexandriaport,Bouvet Island (Bouvetoya),0,,,0,8
11200478,East Johnside,Cape Verde,0,,8761.0,29,8
11237528,Lake Barbara,Puerto Rico,3,,8549.0,686,2
11345556,South Kimberly,El Salvador,4,,7455.0,2046,2
12116844,West Tinafort,Puerto Rico,0,,8616.0,129,8
13230666,New Matthewport,Martinique,0,,,0,8
13490858,Briannamouth,Puerto Rico,0,,,0,56
8110780,Baldwinville,Puerto Rico,3,,8147.0,414,8
8226374,Munozmouth,Cape Verde,0,,8772.0,390,2
8774482,West Adamville,Cape Verde,3,,8914.0,342,2
8788160,Lake Brendaville,Puerto Rico,3,,8159.0,181,2
8819844,West Rachel,Puerto Rico,3,,8526.0,37,2
8905250,Andersonton,Cape Verde,0,,7655.0,54,2
9533390,Lake Elizabethfurt,Martinique,0,,8571.0,57,8
9734494,West Ashleyshire,Cape Verde,0,,8467.0,236,8
10057580,Brownport,Cayman Islands,0,,8436.0,57,2
10099102,Kimchester,Puerto Rico,3,,8345.0,73,2
10365506,West Samantha,Martinique,0,,,0,8
10597122,Lake Ronald,Puerto Rico,3,,8605.0,138,2
10625066,Melissahaven,Turkey,1,,,0,9
11380166,Lake Garrett,Puerto Rico,0,,,0,8
8190968,New Tinaville,Colombia,0,,,0,8
8303682,Lake Stephanie,Nigeria,0,,7690.0,65,5
8343444,West Rubenport,Paraguay,0,,8045.0,21,3
8500058,North Laurenville,Cape Verde,3,,8686.0,1117,2
8735346,Ericton,Somalia,0,,8369.0,315,8
8757254,Campbellmouth,Bouvet Island (Bouvetoya),0,,8343.0,22,2
8810302,Feliciaside,Puerto Rico,0,,,0,53
8930126,Charlotteville,Nigeria,3,8.0,8408.0,85,5
9382104,Davisberg,Heard Island and McDonald Islands,0,,8515.0,22,8
9639006,Davisfurt,Colombia,0,,8428.0,24,8
9831396,Michelleshire,Colombia,0,,8837.0,749,2
10060430,Christopherfurt,Puerto Rico,0,,,0,8
10453064,Sarahchester,Gambia,0,,8373.0,35,9
10503180,Rebeccabury,Falkland Islands (Malvinas),0,,,0,2
10611758,Meganton,Puerto Rico,3,,7915.0,64,2
11152466,Arnoldton,Puerto Rico,3,,8829.0,4002,2
11259432,Gloverborough,Morocco,0,,8354.0,46,8
11263886,South Margaret,Puerto Rico,3,,8201.0,81,2
11331784,South Margaret,Puerto Rico,0,,8041.0,124,8
11569376,Maddoxstad,Palestinian Territory,0,,8144.0,21,8
12178508,West Thomas,Cape Verde,0,,,0,8
12334268,East Jason,Cape Verde,0,,,0,8
6069,Port Kevinmouth,Colombia,2,131.0,7569.0,1277,2
7501,Mosesport,Croatia,4,200.0,7646.0,1059,2
7865,Joneshaven,Cape Verde,2,140.0,5263.0,2484,2
11997,Michelemouth,Falkland Islands (Malvinas),4,77.0,7467.0,714,2
14293,Jamesville,Eritrea,4,411.0,8689.0,6557,2
17796,Newmantown,Isle of Man,4,150.0,8611.0,1007,53
20347,Samanthaville,Indonesia,4,305.0,8255.0,6317,2
23170,East Stevenshire,Indonesia,4,112.0,8278.0,1620,2
25602,Benjaminton,Egypt,3,156.0,6893.0,1013,2
35605,New Cody,India,3,243.0,8366.0,3952,2
37214,New Lindsey,Croatia,4,653.0,8263.0,684,2
40029,Sharonfurt,Croatia,3,126.0,7346.0,2338,2
44592,West Alicia,Palestinian Territory,2,121.0,6401.0,3049,2
44780,Port Brianmouth,Palestinian Territory,3,170.0,7537.0,3313,2
52596,East Saraside,Colombia,3,75.0,7664.0,2350,2
52872,New Jill,Colombia,4,235.0,7727.0,2328,2
53473,Perryview,Colombia,4,122.0,7460.0,949,2
54007,South Kelliville,Bahamas,3,64.0,7490.0,2126,2
59349,New Robert,Cape Verde,2,75.0,6215.0,2856,2
61293,Craighaven,Cape Verde,2,100.0,8124.0,1378,2
61577,Millerbury,Cape Verde,4,179.0,7439.0,3577,2
62777,Williamtown,Cape Verde,0,78.0,7217.0,389,2
63052,Garymouth,Cape Verde,3,62.0,8353.0,1409,2
63507,North Anthonymouth,Cape Verde,2,73.0,7412.0,850,6
63724,East Annette,Cape Verde,4,100.0,8260.0,1876,2
64051,Melissamouth,Cape Verde,3,174.0,8660.0,1005,6
67009,New Patricia,Cape Verde,3,150.0,8294.0,2348,2
71882,East Annette,Cape Verde,4,505.0,7708.0,3470,2
72238,Riveraview,Cape Verde,2,25.0,6273.0,992,2
74644,Dannyside,Cape Verde,2,51.0,7087.0,380,2
75524,South Cindymouth,Cape Verde,3,203.0,8644.0,1292,2
82521,Richardfort,Indonesia,0,7.0,7872.0,505,3
101423,North Nicholas,Croatia,4,581.0,8290.0,1301,2
102498,Lake Thomas,Cape Verde,2,88.0,6968.0,1555,2
103130,New Tonyaview,Burkina Faso,3,68.0,7373.0,1013,2
105535,Lake Rhonda,Nigeria,4,62.0,8410.0,598,5
151084,South Jessica,Palestinian Territory,3,156.0,8845.0,1344,53
153031,Leeburgh,Croatia,2,16.0,8238.0,787,49
165212,Hillshire,Cape Verde,3,485.0,8219.0,3101,2
203701,Madelinestad,Cape Verde,3,152.0,8167.0,2536,2
317531,Whiteside,Cape Verde,3,230.0,8603.0,4708,2
360371,Lake Beverly,Cape Verde,4,45.0,8074.0,459,2
365956,North Kimberlybury,Cape Verde,2,,7025.0,985,5
397986,South Blakeburgh,Cape Verde,3,40.0,8208.0,105,2
406251,Abigailview,Cape Verde,0,,8084.0,640,8
447121,Jamesberg,Cape Verde,2,,6369.0,1795,5
470676,Adamborough,Colombia,4,250.0,7755.0,292,2
517896,Sandrashire,Paraguay,4,182.0,7721.0,393,2
553811,Port Brittany,Bahamas,3,,7616.0,276,2
631591,North Teresaville,Martinique,4,13.0,8487.0,196,2
684421,Ortizview,Puerto Rico,2,32.0,7167.0,133,2
812271,New Karen,Cape Verde,2,,6461.0,550,2
982853,Jeffreytown,Cape Verde,2,,6034.0,692,2
1024704,Gomezfurt,Cape Verde,5,332.0,9122.0,1857,53
1039142,North Elizabethland,Morocco,3,51.0,7926.0,836,2
1063566,Troystad,Gambia,3,50.0,7749.0,893,2
1099388,North Jillchester,Croatia,3,242.0,8049.0,1287,53
1142560,Nelsonborough,Puerto Rico,4,,7747.0,530,2
1146077,Sullivanton,Puerto Rico,3,100.0,7601.0,929,2
1200246,East Chadberg,Cape Verde,0,,8376.0,43,3
1285575,North Laurenville,Cape Verde,4,750.0,7953.0,19229,2
1320109,West Adamville,Nigeria,4,128.0,8402.0,725,2
1329986,Seanview,India,4,115.0,8194.0,1801,2
1333934,East Steven,Cape Verde,3,78.0,8881.0,797,2
1353885,Luisport,Nigeria,4,192.0,8567.0,3066,2
1386718,North Brian,Nigeria,2,22.0,7775.0,720,5
1423232,Cruzside,Puerto Rico,2,,7043.0,57,53
1654471,Kennedytown,Colombia,0,,7421.0,22,2
1689175,New Mitchell,Croatia,0,,8573.0,1669,8
1758009,Port Nathan,Sierra Leone,0,24.0,7254.0,838,49
1871811,West Kevinbury,Puerto Rico,5,47.0,8180.0,292,53
1946129,Michaelton,Cape Verde,3,105.0,8463.0,774,6
1976633,Wattsfort,Puerto Rico,3,23.0,9002.0,6937,2
2009973,Port Charlesburgh,Cape Verde,3,65.0,8388.0,524,2
2218838,Jeffreyhaven,Cape Verde,2,,8916.0,1000,2
2553746,Murrayfort,French Guiana,0,,8539.0,1198,8
2593358,Wardside,Iran,2,7.0,8372.0,148,2
2645502,West Kristinaside,Puerto Rico,3,30.0,7831.0,1082,53
2755281,Danielshaven,Vanuatu,2,43.0,7492.0,794,9
2769756,North Paulport,Colombia,5,339.0,9121.0,6429,2
2787406,North Denniston,Paraguay,0,58.0,7970.0,1016,2
3090828,Burchside,Burkina Faso,4,330.0,8793.0,4712,2
3155998,Andersonland,Puerto Rico,1,,7582.0,273,2
3583440,Meganton,Puerto Rico,5,287.0,8012.0,178,2
3830174,Maymouth,Bouvet Island (Bouvetoya),2,25.0,7750.0,26,2
3831306,West Rubenport,Paraguay,2,16.0,8536.0,1355,9
3871814,Robertchester,Cape Verde,2,1.0,5526.0,630,5
4095988,Port Paigemouth,Cape Verde,2,35.0,7330.0,25,4
4387648,Megantown,Cape Verde,0,1.0,8892.0,381,2
4417032,Lake Connie,Puerto Rico,0,20.0,7411.0,198,2
4521848,Charlesfurt,Puerto Rico,0,56.0,8217.0,527,2
4598176,Port Cindy,Puerto Rico,3,,7823.0,40,2
4901040,North Laurenville,Cape Verde,0,24.0,6174.0,181,9
4932954,Normanburgh,Puerto Rico,0,,,0,2
5010630,Hannahville,Cape Verde,0,,8252.0,386,8
5054330,Lake Frankhaven,Puerto Rico,0,,,0,53
5215636,Deannafurt,Croatia,3,,6413.0,488,2
5438534,Sullivanton,Puerto Rico,3,,8394.0,229,2
5457000,Campbellborough,Qatar,0,,8526.0,115,2
5493074,New Mary,Martinique,3,231.0,8613.0,733,2
5963874,Lake James,Bouvet Island (Bouvetoya),0,,8393.0,259,2
6023384,Lake Ericfurt,Puerto Rico,3,9.0,7909.0,21,2
6212842,North Patrickstad,Vanuatu,0,,7759.0,48,9
6623862,Lake Jefferyville,Cape Verde,0,,8800.0,185,2
7039336,Clarktown,Panama,3,,7628.0,23,2
7087432,Smithberg,Cape Verde,4,203.0,8471.0,234,2
7254472,Elizabethfurt,Puerto Rico,3,,8050.0,62,2
8225084,Jeffreytown,Cape Verde,3,,8613.0,521,2
9729846,Jasontown,Puerto Rico,3,,8267.0,106,2
10061870,West Crystal,Puerto Rico,2,,,0,2
10084236,Port Elizabeth,Burkina Faso,0,,8051.0,134,2
10280226,Lake Garrett,Puerto Rico,0,,,0,8
10558812,Samanthaville,Indonesia,0,,8262.0,94,2
10596018,New Patriciaside,Puerto Rico,3,,8400.0,215,2
10612036,Tarastad,Puerto Rico,3,,8346.0,195,2
11154250,Lake Ronald,Puerto Rico,3,,8055.0,52,2
11239020,Johnstontown,Puerto Rico,3,,8000.0,120,2
12040830,West Cody,Puerto Rico,3,,8443.0,69,2
1772529,New Heather,Cape Verde,3,125.0,8352.0,1234,3
1774615,Leahshire,Bouvet Island (Bouvetoya),4,205.0,8178.0,72,2
1848037,Steelebury,Cook Islands,5,60.0,8443.0,2056,2
2029499,New Susanfort,Bouvet Island (Bouvetoya),3,22.0,7732.0,911,2
2106688,Pachecoland,Puerto Rico,4,22.0,8053.0,597,2
2109492,North Coryborough,Bouvet Island (Bouvetoya),3,120.0,6629.0,140,2
2170956,North Michelle,Colombia,4,356.0,8114.0,6374,6
2270578,North Paulport,Colombia,4,412.0,8590.0,10701,2
2395644,Lake Justin,Sao Tome and Principe,3,208.0,7395.0,3971,2
2750623,Lake Amandastad,Croatia,2,11.0,9151.0,1554,3
2787276,Kingside,Indonesia,0,6.0,9202.0,1034,3
2824007,Lake Edward,Taiwan,5,203.0,8733.0,929,2
2836311,New Lorraine,Burkina Faso,4,278.0,8601.0,3663,2
2953298,South Colleen,Poland,4,154.0,9019.0,3189,2
3101022,Meltonstad,Switzerland,0,,,0,2
3149868,Watkinsstad,Cape Verde,2,56.0,6010.0,208,5
3492194,Debraberg,Cape Verde,0,62.0,8106.0,936,2
3493696,East Allisonside,Cape Verde,3,1.0,8944.0,464,2
3955124,East Keith,Burkina Faso,4,1.0,8166.0,376,2
4386518,Port Jorge,Afghanistan,5,220.0,7709.0,357,2
4487570,Deanhaven,Cape Verde,2,,7243.0,315,5
4515254,Sullivanton,Puerto Rico,0,,8231.0,20,2
4543430,Adkinsfort,Puerto Rico,0,,7623.0,386,2
4570882,Leeland,Puerto Rico,0,,,0,2
4682032,West Edwardhaven,Puerto Rico,1,,7848.0,40,2
4725252,Welchmouth,Puerto Rico,3,40.0,8458.0,685,2
5137516,Meltonborough,Nigeria,4,33.0,9041.0,258,5
6061594,North Ronaldstad,Puerto Rico,0,,7561.0,71,8
6443710,Markville,Cape Verde,0,,8642.0,739,2
6623886,New Darleneshire,Cape Verde,0,,9092.0,1157,2
7072540,Welchmouth,Puerto Rico,0,,7494.0,73,53
7242448,Port Pamelachester,Sierra Leone,0,,8550.0,459,2
8163794,North Charleshaven,Puerto Rico,4,,,0,2
8180990,Saraburgh,Netherlands,0,,8309.0,30,8
8748578,North Laurenville,Cape Verde,0,,7944.0,4230,2
9030328,New Lorraine,Burkina Faso,3,,8180.0,95,2
9635086,Sullivanton,Puerto Rico,3,,7392.0,295,2
9655586,East James,Puerto Rico,3,,7976.0,52,2
10135034,West Rose,Bahamas,2,,,0,6
8157710,New Cherylfurt,Colombia,3,28.0,7286.0,272,2
8446168,Lake Davidville,Nigeria,5,,8679.0,116,2
8739472,Lake Lindaside,Northern Mariana Islands,0,,8496.0,28,2
8895696,Thomasfurt,Puerto Rico,0,,,0,8
8915056,Martinburgh,Puerto Rico,0,,8235.0,20,8
8936400,Deleonside,Cape Verde,0,,8309.0,30,8
9265804,Parkermouth,Martinique,0,,6830.0,868,8
9578472,Fullermouth,Cape Verde,0,,8548.0,34,8
9887718,West Crystal,Bahamas,0,,,0,2
10009988,Bettychester,Turkmenistan,3,,8161.0,143,2
10614904,Sarahhaven,Georgia,0,,7635.0,20,2
10719278,South Robertberg,Puerto Rico,0,,,0,2
11035576,East Angela,Puerto Rico,3,,8048.0,28,2
11103162,Lake Nicholasfort,Puerto Rico,3,,8304.0,209,2
11152976,Arnoldton,Puerto Rico,3,,8681.0,158,2
11330074,Alisonberg,Puerto Rico,3,,8366.0,130,2
11331510,Welchmouth,Puerto Rico,3,,8041.0,59,2
11572000,Kathrynton,Puerto Rico,0,,8286.0,41,8
13168738,Danielberg,Puerto Rico,3,,9274.0,903,2
5184,Lake Samantha,Colombia,0,50.0,5710.0,1077,2
5266,Port Jeffreyberg,Colombia,5,389.0,8537.0,4996,2
8316,West Amymouth,Cape Verde,3,652.0,6297.0,9549,53
8377,Lake Brandi,Cape Verde,4,361.0,9003.0,1657,53
12518,Ericton,Somalia,2,34.0,6791.0,376,2
17621,Kingside,Indonesia,3,23.0,6388.0,520,2
25623,Benjaminton,Egypt,4,88.0,5870.0,2503,2
32726,South Virginiafort,Turkmenistan,5,506.0,8070.0,3622,2
34844,Lake Nathan,Netherlands,4,175.0,8183.0,2401,2
38133,Kellyfurt,Croatia,3,238.0,7231.0,415,2
40882,Mosesport,Croatia,4,331.0,7847.0,2089,2
41543,Amyborough,Sri Lanka,3,222.0,7888.0,3295,2
43520,Spencerport,Palestinian Territory,4,600.0,8255.0,4960,2
44368,Spencerport,Palestinian Territory,3,262.0,8247.0,6042,2
48876,West Bradside,Falkland Islands (Malvinas),3,99.0,7621.0,764,2
49658,Michelemouth,Falkland Islands (Malvinas),4,42.0,8445.0,2709,2
51602,Suzanneport,Colombia,4,76.0,7091.0,732,2
52317,South Bobbyfurt,Colombia,2,45.0,7044.0,3974,2
55721,West Barbarachester,Cape Verde,5,,8916.0,504,53
58035,South Kristina,Cape Verde,2,40.0,6187.0,198,2
58356,Williamfurt,Cape Verde,3,266.0,7898.0,1725,2
58803,North Frankchester,Cape Verde,1,80.0,7782.0,1846,2
59192,Oconnellborough,Cape Verde,3,234.0,8463.0,4589,6
60197,Riggsmouth,Cape Verde,3,400.0,8228.0,2793,2
60481,Christopherstad,Cape Verde,3,48.0,8622.0,1784,2
61364,Port Larry,Cape Verde,3,226.0,6647.0,1164,2
64973,Averyshire,Cape Verde,3,52.0,7855.0,405,2
65159,East Shelley,Cape Verde,2,61.0,8207.0,389,2
68855,Ericchester,Cape Verde,2,155.0,7309.0,3563,2
73327,Taylorberg,Cape Verde,0,,7639.0,764,2
75096,North Danielleland,Cape Verde,2,,8966.0,743,2
75556,East Donald,Cape Verde,3,126.0,8608.0,924,2
80090,Leeborough,Cape Verde,2,,7633.0,930,6
88572,West Eric,Palestinian Territory,2,35.0,6868.0,896,2
97984,Cynthiabury,Korea,5,230.0,8536.0,1307,2
104213,South Cynthiaberg,Palau,4,322.0,7981.0,3542,2
140861,Hollyside,Cape Verde,3,164.0,8049.0,3064,6
148738,North Beverly,Cape Verde,3,,6139.0,325,2
151873,Lake Victorside,Oman,3,70.0,8006.0,3557,2
153034,Leeburgh,Croatia,4,192.0,8652.0,3120,2
359621,East Jacob,Cape Verde,2,37.0,7377.0,414,3
368776,Lake Briannahaven,Cape Verde,4,103.0,8775.0,2569,53
457231,New Stephaniechester,Cook Islands,5,402.0,9072.0,3163,2
550586,Jonesland,Cape Verde,2,,8385.0,456,2
565236,Jenniferberg,Cape Verde,1,,6994.0,57,5
611411,Rachelfort,Nigeria,3,15.0,8682.0,489,5
667396,West Adamville,Nigeria,0,45.0,7755.0,1574,6
878896,Coltonbury,Indonesia,2,23.0,8505.0,345,2
910903,Port Jessica,Cape Verde,2,,6426.0,293,2
947395,Bakerhaven,Martinique,4,8.0,8208.0,177,2
971531,Lake Christopherland,Eritrea,3,45.0,8319.0,2486,2
1014053,South Breanna,Cape Verde,0,,8530.0,1105,2
1071838,North Mark,Cape Verde,4,512.0,8217.0,3845,53
1102282,West Adamville,Nigeria,0,60.0,8322.0,1932,6
1121033,East Katieville,Puerto Rico,3,30.0,8127.0,160,2
1153512,Angelashire,Martinique,4,333.0,8818.0,2985,2
1211612,North Maria,Cape Verde,3,68.0,8573.0,925,2
10250330,South Christina,Cape Verde,0,,8980.0,83,8
10453444,North Leslie,Colombia,4,,8228.0,56,2
10502682,Lake Johnmouth,Puerto Rico,3,,8386.0,97,2
11089452,New Robin,Puerto Rico,3,,,0,2
11559586,East Donnafort,Croatia,3,,8813.0,1950,2
11981760,Elizabethfurt,Puerto Rico,0,,8227.0,149,8
12056706,Jorgefurt,Puerto Rico,3,,8191.0,176,2
13234958,Millermouth,Colombia,3,,,0,2
13235854,New Mary,Martinique,0,,,0,8
5822,North Paulport,Colombia,4,115.0,8055.0,2904,2
6815,Lake Amandastad,Croatia,3,117.0,8038.0,3651,2
8745,North Laurenville,Cape Verde,2,119.0,7339.0,6606,2
14274,South Susan,Colombia,4,156.0,8371.0,2455,2
26001,Davidburgh,Colombia,4,63.0,8012.0,1798,2
31048,Lindseyland,India,4,262.0,7959.0,2421,2
33075,Katherinehaven,Lesotho,5,151.0,8812.0,710,53
33560,Port Troy,Northern Mariana Islands,4,114.0,8467.0,251,2
41339,Lake Scott,Sierra Leone,4,94.0,7960.0,819,2
46102,New Jennachester,Somalia,4,107.0,8059.0,969,2
46309,Port Kenneth,Martinique,4,270.0,7691.0,2348,2
46842,Angelashire,Martinique,0,100.0,7868.0,1209,2
47376,Lake Elizabethfurt,Martinique,2,60.0,6190.0,1365,2
51210,Garnerhaven,Colombia,3,77.0,7015.0,1428,2
55610,Danielport,Cape Verde,4,2881.0,8201.0,11151,53
57308,Claytontown,Cape Verde,3,290.0,8116.0,788,2
